"subject","condition","replication","leg","joint","time","angle"
7,1,5,1,2,95,18.3652968264848
7,1,5,1,2,96,14.1292137337649
7,1,5,1,2,97,10.5113973215565
7,1,5,1,2,98,7.68392160671582
7,1,5,1,2,99,5.75251047448233
7,1,5,1,2,100,4.73091888687545
7,1,5,1,3,0,17.8814011920982
7,1,5,1,3,1,18.0328214989214
7,1,5,1,3,2,18.2324405946457
7,1,5,1,3,3,18.4153830142344
7,1,5,1,3,4,18.5319219532008
7,1,5,1,3,5,18.5555569619029
7,1,5,1,3,6,18.4834684326972
7,1,5,1,3,7,18.3299816711731
7,1,5,1,3,8,18.1159362119127
7,1,5,1,3,9,17.8583402613944
7,1,5,1,3,10,17.563624218935
7,1,5,1,3,11,17.2257314927247
7,1,5,1,3,12,16.8285743265591
7,1,5,1,3,13,16.3512099396041
7,1,5,1,3,14,15.7743348463894
7,1,5,1,3,15,15.0866882824988
7,1,5,1,3,16,14.2898102423521
7,1,5,1,3,17,13.3991785727976
7,1,5,1,3,18,12.4413704006686
7,1,5,1,3,19,11.4480448790706
7,1,5,1,3,20,10.4491670508394
7,1,5,1,3,21,9.4676808549006
7,1,5,1,3,22,8.51694287007801
7,1,5,1,3,23,7.60069051586451
7,1,5,1,3,24,6.71497755193476
7,1,5,1,3,25,5.85080909335448
7,1,5,1,3,26,4.99711826576151
7,1,5,1,3,27,4.14412023886979
7,1,5,1,3,28,3.28660602181341
7,1,5,1,3,29,2.42569708529511
7,1,5,1,3,30,1.56821846936492
7,1,5,1,3,31,0.723947287622746
7,1,5,1,3,32,-0.0979341477059927
7,1,5,1,3,33,-0.891883428648765
7,1,5,1,3,34,-1.6572226963099
7,1,5,1,3,35,-2.39706586768339
7,1,5,1,3,36,-3.1157615518821
7,1,5,1,3,37,-3.81665391138372
7,1,5,1,3,38,-4.50131437797236
7,1,5,1,3,39,-5.17028077659743
7,1,5,1,3,40,-5.82441860349024
7,1,5,1,3,41,-6.46547432316651
7,1,5,1,3,42,-7.09479771999807
7,1,5,1,3,43,-7.71070267393675
7,1,5,1,3,44,-8.30628575468095
7,1,5,1,3,45,-8.86969926127263
7,1,5,1,3,46,-9.3871347513986
7,1,5,1,3,47,-9.84701760628694
7,1,5,1,3,48,-10.2433465337766
7,1,5,1,3,49,-10.5770917539234
7,1,5,1,3,50,-10.8550760171643
7,1,5,1,3,51,-11.0864954501824
7,1,5,1,3,52,-11.277532533885
7,1,5,1,3,53,-11.4254169459619
7,1,5,1,3,54,-11.5137265614564
7,1,5,1,3,55,-11.5109312412117
7,1,5,1,3,56,-11.3730490837624
7,1,5,1,3,57,-11.0509716423812
7,1,5,1,3,58,-10.5010021161679
7,1,5,1,3,59,-9.69606131293412
7,1,5,1,3,60,-8.63416741617456
7,1,5,1,3,61,-7.34096515551306
7,1,5,1,3,62,-5.86369370770953
7,1,5,1,3,63,-4.2583769655431
7,1,5,1,3,64,-2.57577906540807
7,1,5,1,3,65,-0.853611612198408
7,1,5,1,3,66,0.882469379003254
7,1,5,1,3,67,2.6129796605938
7,1,5,1,3,68,4.31940543580557
7,1,5,1,3,69,5.98250778112118
7,1,5,1,3,70,7.58402779341374
7,1,5,1,3,71,9.11007762689568
7,1,5,1,3,72,10.554224053692
7,1,5,1,3,73,11.9185170993364
7,1,5,1,3,74,13.2118659321624
7,1,5,1,3,75,14.4464951795237
7,1,5,1,3,76,15.6338786708439
7,1,5,1,3,77,16.781637369701
7,1,5,1,3,78,17.8921503775159
7,1,5,1,3,79,18.9626027576273
7,1,5,1,3,80,19.9858657344025
7,1,5,1,3,81,20.9515134251487
7,1,5,1,3,82,21.8463956910548
7,1,5,1,3,83,22.6545647114719
7,1,5,1,3,84,23.3566786395893
7,1,5,1,3,85,23.9299228495014
7,1,5,1,3,86,24.3494583829925
7,1,5,1,3,87,24.591516399745
7,1,5,1,3,88,24.6369697521545
7,1,5,1,3,89,24.4742727581056
7,1,5,1,3,90,24.1014802183621
7,1,5,1,3,91,23.5284827859982
7,1,5,1,3,92,22.7797760121125
7,1,5,1,3,93,21.8972130611044
7,1,5,1,3,94,20.9404021867292
7,1,5,1,3,95,19.9822775743455
7,1,5,1,3,96,19.0996986334199
7,1,5,1,3,97,18.3612185777594
7,1,5,1,3,98,17.8153980116234
7,1,5,1,3,99,17.4824754620227
7,1,5,1,3,100,17.350456684048
7,1,5,2,1,0,5.70923299079934
7,1,5,2,1,1,5.80019768056719
7,1,5,2,1,2,5.6967029018343
7,1,5,2,1,3,5.341658301618
7,1,5,2,1,4,4.72581867206627
7,1,5,2,1,5,3.8979746748559
7,1,5,2,1,6,2.96144264962592
7,1,5,2,1,7,2.0549706378464
7,1,5,2,1,8,1.32177086442314
7,1,5,2,1,9,0.87672135203569
7,1,5,2,1,10,0.783091572833954
7,1,5,2,1,11,1.04424246588093
7,1,5,2,1,12,1.61100098133649
7,1,5,2,1,13,2.39931517281014
7,1,5,2,1,14,3.31168575934757
7,1,5,2,1,15,4.25665248502297
7,1,5,2,1,16,5.16205312762947
7,1,5,2,1,17,5.98037181971644
7,1,5,2,1,18,6.6880272955403
7,1,5,2,1,19,7.28087815521937
7,1,5,2,1,20,7.76859889642369
7,1,5,2,1,21,8.16962857879624
7,1,5,2,1,22,8.50702720258026
7,1,5,2,1,23,8.80510085068731
7,1,5,2,1,24,9.08594059611358
7,1,5,2,1,25,9.36576044548307
7,1,5,2,1,26,9.65217142560282
7,1,5,2,1,27,9.94380143179208
7,1,5,2,1,28,10.2323635552691
7,1,5,2,1,29,10.5062333959371
7,1,5,2,1,30,10.7539585041686
7,1,5,2,1,31,10.9668991550006
7,1,5,2,1,32,11.1407940528479
7,1,5,2,1,33,11.2762753075054
7,1,5,2,1,34,11.3785154346971
7,1,5,2,1,35,11.4565536940651
7,1,5,2,1,36,11.5226410214074
7,1,5,2,1,37,11.5917480560835
7,1,5,2,1,38,11.680560822161
7,1,5,2,1,39,11.8050429984018
7,1,5,2,1,40,11.9762803539436
7,1,5,2,1,41,12.1962395628697
7,1,5,2,1,42,12.4560773110869
7,1,5,2,1,43,12.7390385954033
7,1,5,2,1,44,13.0266665935763
7,1,5,2,1,45,13.3052109152004
7,1,5,2,1,46,13.5691392321455
7,1,5,2,1,47,13.8206311446272
7,1,5,2,1,48,14.0656455433812
7,1,5,2,1,49,14.3081540244379
7,1,5,2,1,50,14.5443846888821
7,1,5,2,1,51,14.7590077140181
7,1,5,2,1,52,14.9252567030685
7,1,5,2,1,53,15.009111730978
7,1,5,2,1,54,14.9755967828916
7,1,5,2,1,55,14.7941139166593
7,1,5,2,1,56,14.4403751561154
7,1,5,2,1,57,13.8937742465803
7,1,5,2,1,58,13.1313997733796
7,1,5,2,1,59,12.1220752150286
7,1,5,2,1,60,10.8250516888459
7,1,5,2,1,61,9.19766618577817
7,1,5,2,1,62,7.21420981828368
7,1,5,2,1,63,4.89389790794277
7,1,5,2,1,64,2.32696106471864
7,1,5,2,1,65,-0.314901487176199
7,1,5,2,1,66,-2.79756085457038
7,1,5,2,1,67,-4.87162748734689
7,1,5,2,1,68,-6.33063382431881
7,1,5,2,1,69,-7.05661397689469
7,1,5,2,1,70,-7.04203844918238
7,1,5,2,1,71,-6.38490950842955
7,1,5,2,1,72,-5.26330055639178
7,1,5,2,1,73,-3.89131731321381
7,1,5,2,1,74,-2.46657970581111
7,1,5,2,1,75,-1.12672268848521
7,1,5,2,1,76,0.0672652409047554
7,1,5,2,1,77,1.11915066614328
7,1,5,2,1,78,2.06602398410802
7,1,5,2,1,79,2.94503880120754
7,1,5,2,1,80,3.77072056920389
7,1,5,2,1,81,4.52867587690328
7,1,5,2,1,82,5.18363266684414
7,1,5,2,1,83,5.69566369749422
7,1,5,2,1,84,6.0362674130888
7,1,5,2,1,85,6.19838638954472
7,1,5,2,1,86,6.19846743004384
7,1,5,2,1,87,6.07130959345862
7,1,5,2,1,88,5.86004380496034
7,1,5,2,1,89,5.60510873562343
7,1,5,2,1,90,5.33697140834585
7,1,5,2,1,91,5.07571677425048
7,1,5,2,1,92,4.83658653799566
7,1,5,2,1,93,4.63619353334772
7,1,5,2,1,94,4.49389280929092
7,1,5,2,1,95,4.42618378029133
7,1,5,2,1,96,4.43659323908618
7,1,5,2,1,97,4.50656716431969
7,1,5,2,1,98,4.59185129168432
7,1,5,2,1,99,4.62786523834605
7,1,5,2,1,100,4.54388343431114
7,1,5,2,2,0,15.1494490216049
7,1,5,2,2,1,15.1775171616016
7,1,5,2,2,2,15.4806574421461
7,1,5,2,2,3,15.978334082765
7,1,5,2,2,4,16.5861281925057
7,1,5,2,2,5,17.2300393452213
7,1,5,2,2,6,17.8597157370269
7,1,5,2,2,7,18.4553487498475
7,1,5,2,2,8,19.0240825858883
7,1,5,2,2,9,19.5879304195596
7,1,5,2,2,10,20.168409258289
7,1,5,2,2,11,20.7746993329906
7,1,5,2,2,12,21.3990382933665
7,1,5,2,2,13,22.0190345896996
7,1,5,2,2,14,22.6038803044285
7,1,5,2,2,15,23.1214443808468
7,1,5,2,2,16,23.5442554765108
7,1,5,2,2,17,23.853549316616
7,1,5,2,2,18,24.0411081563921
7,1,5,2,2,19,24.1086963463801
7,1,5,2,2,20,24.0657409240033
7,1,5,2,2,21,23.9263118346463
7,1,5,2,2,22,23.7061630074743
7,1,5,2,2,23,23.4204893772152
7,1,5,2,2,24,23.0824679433102
7,1,5,2,2,25,22.7022092247654
7,1,5,2,2,26,22.2859843536293
7,1,5,2,2,27,21.8363341885499
7,1,5,2,2,28,21.3536906169506
7,1,5,2,2,29,20.8391190076502
7,1,5,2,2,30,20.2967525098816
7,1,5,2,2,31,19.7347419132546
7,1,5,2,2,32,19.1646629717723
7,1,5,2,2,33,18.5999039820562
7,1,5,2,2,34,18.0537571882323
7,1,5,2,2,35,17.5377692016749
7,1,5,2,2,36,17.0605180486012
7,1,5,2,2,37,16.6266425703096
7,1,5,2,2,38,16.2363483478116
7,1,5,2,2,39,15.8856055898114
7,1,5,2,2,40,15.5671942936107
7,1,5,2,2,41,15.2726579052188
7,1,5,2,2,42,14.9953799013025
7,1,5,2,2,43,14.7346576373002
7,1,5,2,2,44,14.499563485297
7,1,5,2,2,45,14.3102244357543
7,1,5,2,2,46,14.1955163218634
7,1,5,2,2,47,14.1879955633646
7,1,5,2,2,48,14.3180401743108
7,1,5,2,2,49,14.6087968853561
7,1,5,2,2,50,15.0730643650381
7,1,5,2,2,51,15.7128895891987
7,1,5,2,2,52,16.5230381677906
7,1,5,2,2,53,17.4976159258295
7,1,5,2,2,54,18.6374211430669
7,1,5,2,2,55,19.955314153621
7,1,5,2,2,56,21.4779947316184
7,1,5,2,2,57,23.2420186427205
7,1,5,2,2,58,25.2838612534918
7,1,5,2,2,59,27.6271808233377
7,1,5,2,2,60,30.2734913510463
7,1,5,2,2,61,33.2006998902273
7,1,5,2,2,62,36.369041587538
7,1,5,2,2,63,39.7281499670937
7,1,5,2,2,64,43.2203112306773
7,1,5,2,2,65,46.7793734430772
7,1,5,2,2,66,50.3296876737568
7,1,5,2,2,67,53.7886855521414
7,1,5,2,2,68,57.0731856785591
7,1,5,2,2,69,60.106765413982
7,1,5,2,2,70,62.8251936695133
7,1,5,2,2,71,65.1781780916636
7,1,5,2,2,72,67.1287762875018
7,1,5,2,2,73,68.6523159548543
7,1,5,2,2,74,69.7355126862423
7,1,5,2,2,75,70.3748965244089
7,1,5,2,2,76,70.5737032654166
7,1,5,2,2,77,70.3385988579138
7,1,5,2,2,78,69.6780207138105
7,1,5,2,2,79,68.6033786389714
7,1,5,2,2,80,67.1325174464019
7,1,5,2,2,81,65.293180615733
7,1,5,2,2,82,63.1236546459501
7,1,5,2,2,83,60.6685060007717
7,1,5,2,2,84,57.9705949063797
7,1,5,2,2,85,55.0632544203019
7,1,5,2,2,86,51.9673659300503
7,1,5,2,2,87,48.695710797982
7,1,5,2,2,88,45.2626704064279
7,1,5,2,2,89,41.694619099581
7,1,5,2,2,90,38.0365494486852
7,1,5,2,2,91,34.3537461842124
7,1,5,2,2,92,30.7287857121324
7,1,5,2,2,93,27.2557437371942
7,1,5,2,2,94,24.0327102505366
7,1,5,2,2,95,21.1536749651742
7,1,5,2,2,96,18.700673846286
7,1,5,2,2,97,16.7372186775122
7,1,5,2,2,98,15.3029632958466
7,1,5,2,2,99,14.4100369174501
7,1,5,2,2,100,14.0401869660525
7,1,5,2,3,0,21.7492052569012
7,1,5,2,3,1,21.7170712896405
7,1,5,2,3,2,21.6450666899801
7,1,5,2,3,3,21.5075899331366
7,1,5,2,3,4,21.2810324906849
7,1,5,2,3,5,20.9497207429445
7,1,5,2,3,6,20.5114518167339
7,1,5,2,3,7,19.9798694889345
7,1,5,2,3,8,19.3817892418032
7,1,5,2,3,9,18.7503356624541
7,1,5,2,3,10,18.1159961405047
7,1,5,2,3,11,17.4987074154961
7,1,5,2,3,12,16.9034792000306
7,1,5,2,3,13,16.3203592461313
7,1,5,2,3,14,15.7278602686925
7,1,5,2,3,15,15.0986793555832
7,1,5,2,3,16,14.4064858008819
7,1,5,2,3,17,13.6328378045004
7,1,5,2,3,18,12.7724662682538
7,1,5,2,3,19,11.8345578150137
7,1,5,2,3,20,10.8392379281178
7,1,5,2,3,21,9.81090582178595
7,1,5,2,3,22,8.77140561058692
7,1,5,2,3,23,7.73573786419994
7,1,5,2,3,24,6.71121176841452
7,1,5,2,3,25,5.69891080870407
7,1,5,2,3,26,4.69624862869088
7,1,5,2,3,27,3.69993401661895
7,1,5,2,3,28,2.70909078283289
7,1,5,2,3,29,1.72790055094956
7,1,5,2,3,30,0.766853477950353
7,1,5,2,3,31,-0.158371704268118
7,1,5,2,3,32,-1.03019940478616
7,1,5,2,3,33,-1.83350579302577
7,1,5,2,3,34,-2.55914368249361
7,1,5,2,3,35,-3.2053370813383
7,1,5,2,3,36,-3.77684786240669
7,1,5,2,3,37,-4.28330604462085
7,1,5,2,3,38,-4.73750293471457
7,1,5,2,3,39,-5.15391378184235
7,1,5,2,3,40,-5.5472911234491
7,1,5,2,3,41,-5.93142432483737
7,1,5,2,3,42,-6.31807880881535
7,1,5,2,3,43,-6.71577260351979
7,1,5,2,3,44,-7.12803660452236
7,1,5,2,3,45,-7.55190011456192
7,1,5,2,3,46,-7.97757421477563
7,1,5,2,3,47,-8.38980113490826
7,1,5,2,3,48,-8.77066611737433
7,1,5,2,3,49,-9.10337213609365
7,1,5,2,3,50,-9.37621594620708
7,1,5,2,3,51,-9.58542427694816
7,1,5,2,3,52,-9.73510561854185
7,1,5,2,3,53,-9.8337078497958
7,1,5,2,3,54,-9.88768015388678
7,1,5,2,3,55,-9.89403892900631
7,1,5,2,3,56,-9.83387408937444
7,1,5,2,3,57,-9.67021513751052
7,1,5,2,3,58,-9.35264289680173
7,1,5,2,3,59,-8.82917779539125
7,1,5,2,3,60,-8.0613820150333
7,1,5,2,3,61,-7.03645838392414
7,1,5,2,3,62,-5.77094765844639
7,1,5,2,3,63,-4.30615199866428
7,1,5,2,3,64,-2.6979260290829
7,1,5,2,3,65,-1.00563493542023
7,1,5,2,3,66,0.717362234566342
7,1,5,2,3,67,2.43037996878173
7,1,5,2,3,68,4.10862432167403
7,1,5,2,3,69,5.74231017117367
7,1,5,2,3,70,7.33250213121536
7,1,5,2,3,71,8.88474048039197
7,1,5,2,3,72,10.4030040597133
7,1,5,2,3,73,11.8860601797856
7,1,5,2,3,74,13.3268589934564
7,1,5,2,3,75,14.7139307465739
7,1,5,2,3,76,16.0336014153409
7,1,5,2,3,77,17.2724442716891
7,1,5,2,3,78,18.4199503646172
7,1,5,2,3,79,19.470776513777
7,1,5,2,3,80,20.4253199457917
7,1,5,2,3,81,21.2879931380545
7,1,5,2,3,82,22.0637145613783
7,1,5,2,3,83,22.7537457218204
7,1,5,2,3,84,23.3524487370312
7,1,5,2,3,85,23.8468443828106
7,1,5,2,3,86,24.2196733361981
7,1,5,2,3,87,24.4551085610331
7,1,5,2,3,88,24.544802953417
7,1,5,2,3,89,24.4920728890778
7,1,5,2,3,90,24.3126386176403
7,1,5,2,3,91,24.0323765180138
7,1,5,2,3,92,23.6830449393703
7,1,5,2,3,93,23.2977432079272
7,1,5,2,3,94,22.9070552681386
7,1,5,2,3,95,22.5362393052641
7,1,5,2,3,96,22.2034344422859
7,1,5,2,3,97,21.9192059794603
7,1,5,2,3,98,21.6870968652551
7,1,5,2,3,99,21.504665155576
7,1,5,2,3,100,21.3641710999461
7,1,6,1,1,0,7.61643324460467
7,1,6,1,1,1,7.81262753363603
7,1,6,1,1,2,7.82635489284922
7,1,6,1,1,3,7.59733173595038
7,1,6,1,1,4,7.1076181065249
7,1,6,1,1,5,6.39427250350925
7,1,6,1,1,6,5.54850488859947
7,1,6,1,1,7,4.69714979615062
7,1,6,1,1,8,3.97132282562097
7,1,6,1,1,9,3.47355587535285
7,1,6,1,1,10,3.25573688057503
7,1,6,1,1,11,3.31352275345315
7,1,6,1,1,12,3.59785860294555
7,1,6,1,1,13,4.03586351870678
7,1,6,1,1,14,4.55382631572066
7,1,6,1,1,15,5.09460903281376
7,1,6,1,1,16,5.62547178316035
7,1,6,1,1,17,6.13650800784835
7,1,6,1,1,18,6.63306959929908
7,1,6,1,1,19,7.1260397228927
7,1,6,1,1,20,7.62363535093903
7,1,6,1,1,21,8.12676210860418
7,1,6,1,1,22,8.62850951811442
7,1,6,1,1,23,9.11719007725413
7,1,6,1,1,24,9.58074869188986
7,1,6,1,1,25,10.0101896803413
7,1,6,1,1,26,10.4005395982816
7,1,6,1,1,27,10.7495724214208
7,1,6,1,1,28,11.0557474814537
7,1,6,1,1,29,11.3170051266769
7,1,6,1,1,30,11.5310817588494
7,1,6,1,1,31,11.6969231750326
7,1,6,1,1,32,11.81623522638
7,1,6,1,1,33,11.8945111719515
7,1,6,1,1,34,11.9412286707399
7,1,6,1,1,35,11.9690524422264
7,1,6,1,1,36,11.9917507641426
7,1,6,1,1,37,12.0209501208052
7,1,6,1,1,38,12.0628121166767
7,1,6,1,1,39,12.1164258004756
7,1,6,1,1,40,12.1748423938651
7,1,6,1,1,41,12.2285608575792
7,1,6,1,1,42,12.2696226405097
7,1,6,1,1,43,12.2943861674565
7,1,6,1,1,44,12.304060015396
7,1,6,1,1,45,12.3033214306078
7,1,6,1,1,46,12.2979571260119
7,1,6,1,1,47,12.2925925038102
7,1,6,1,1,48,12.2891174758908
7,1,6,1,1,49,12.2857908729053
7,1,6,1,1,50,12.2769419756404
7,1,6,1,1,51,12.2531581998897
7,1,6,1,1,52,12.2019097930083
7,1,6,1,1,53,12.107878614426
7,1,6,1,1,54,11.9521322275858
7,1,6,1,1,55,11.7100993972803
7,1,6,1,1,56,11.3492432040036
7,1,6,1,1,57,10.8281644658733
7,1,6,1,1,58,10.0979990284246
7,1,6,1,1,59,9.10636880401132
7,1,6,1,1,60,7.80298367832861
7,1,6,1,1,61,6.14698906443328
7,1,6,1,1,62,4.11901784427881
7,1,6,1,1,63,1.74227602522508
7,1,6,1,1,64,-0.890144360539053
7,1,6,1,1,65,-3.59749174417132
7,1,6,1,1,66,-6.12814313668971
7,1,6,1,1,67,-8.21387278653897
7,1,6,1,1,68,-9.63804667870518
7,1,6,1,1,69,-10.2851687098314
7,1,6,1,1,70,-10.156525369925
7,1,6,1,1,71,-9.35917147831577
7,1,6,1,1,72,-8.07681072037207
7,1,6,1,1,73,-6.52694356468814
7,1,6,1,1,74,-4.9119681558698
7,1,6,1,1,75,-3.37784178805592
7,1,6,1,1,76,-1.99367621464306
7,1,6,1,1,77,-0.759288879762608
7,1,6,1,1,78,0.368319408318882
7,1,6,1,1,79,1.44230906138405
7,1,6,1,1,80,2.50075167498141
7,1,6,1,1,81,3.55501382679584
7,1,6,1,1,82,4.59083672675206
7,1,6,1,1,83,5.57631412027318
7,1,6,1,1,84,6.47159886809307
7,1,6,1,1,85,7.23689073150953
7,1,6,1,1,86,7.83846330979141
7,1,6,1,1,87,8.25341212457675
7,1,6,1,1,88,8.47312684553035
7,1,6,1,1,89,8.50548241763891
7,1,6,1,1,90,8.37564499556909
7,1,6,1,1,91,8.12532715627173
7,1,6,1,1,92,7.80976720861481
7,1,6,1,1,93,7.49097362431936
7,1,6,1,1,94,7.22775943281401
7,1,6,1,1,95,7.06503064154352
7,1,6,1,1,96,7.02565435388098
7,1,6,1,1,97,7.10776788103246
7,1,6,1,1,98,7.28666149030885
7,1,6,1,1,99,7.51874610084203
7,1,6,1,1,100,7.74568341051524
7,1,6,1,2,0,4.59349046736324
7,1,6,1,2,1,4.6268379232161
7,1,6,1,2,2,5.28390081887305
7,1,6,1,2,3,6.34133547945048
7,1,6,1,2,4,7.58488774910866
7,1,6,1,2,5,8.85102858547857
7,1,6,1,2,6,10.0487125020218
7,1,6,1,2,7,11.1545727815422
7,1,6,1,2,8,12.1870465320895
7,1,6,1,2,9,13.1738454616127
7,1,6,1,2,10,14.1267603331428
7,1,6,1,2,11,15.0320106863887
7,1,6,1,2,12,15.8565089658368
7,1,6,1,2,13,16.5631695781455
7,1,6,1,2,14,17.1269745914834
7,1,6,1,2,15,17.5447426794232
7,1,6,1,2,16,17.8353966804275
7,1,6,1,2,17,18.0322812884114
7,1,6,1,2,18,18.1721262353217
7,1,6,1,2,19,18.2853148518808
7,1,6,1,2,20,18.3904137580326
7,1,6,1,2,21,18.4938557310692
7,1,6,1,2,22,18.5932317451945
7,1,6,1,2,23,18.6821230143156
7,1,6,1,2,24,18.753765191166
7,1,6,1,2,25,18.8021384833897
7,1,6,1,2,26,18.8208482882271
7,1,6,1,2,27,18.8016279298382
7,1,6,1,2,28,18.7344577733227
7,1,6,1,2,29,18.6099754899321
7,1,6,1,2,30,18.4231256121431
7,1,6,1,2,31,18.1763418004471
7,1,6,1,2,32,17.8807809278538
7,1,6,1,2,33,17.5553883312574
7,1,6,1,2,34,17.2240379172294
7,1,6,1,2,35,16.9116122886333
7,1,6,1,2,36,16.6398445612812
7,1,6,1,2,37,16.4236052187481
7,1,6,1,2,38,16.2681684683865
7,1,6,1,2,39,16.16856219329
7,1,6,1,2,40,16.1113508740341
7,1,6,1,2,41,16.0788647895144
7,1,6,1,2,42,16.0545845838488
7,1,6,1,2,43,16.0282790945397
7,1,6,1,2,44,15.9995134603533
7,1,6,1,2,45,15.9784933028718
7,1,6,1,2,46,15.9838936096473
7,1,6,1,2,47,16.0388571085614
7,1,6,1,2,48,16.1668120027442
7,1,6,1,2,49,16.3887336919091
7,1,6,1,2,50,16.7224012647679
7,1,6,1,2,51,17.1832710212389
7,1,6,1,2,52,17.7862679387383
7,1,6,1,2,53,18.5477917631782
7,1,6,1,2,54,19.4875203017614
7,1,6,1,2,55,20.629522037382
7,1,6,1,2,56,22.0020966553915
7,1,6,1,2,57,23.6356169532096
7,1,6,1,2,58,25.5580344709414
7,1,6,1,2,59,27.7882088046333
7,1,6,1,2,60,30.3283599753349
7,1,6,1,2,61,33.1594083121388
7,1,6,1,2,62,36.2428578879752
7,1,6,1,2,63,39.5290095387472
7,1,6,1,2,64,42.9653781573707
7,1,6,1,2,65,46.4988080941842
7,1,6,1,2,66,50.0718898937465
7,1,6,1,2,67,53.6194546061753
7,1,6,1,2,68,57.0698055647282
7,1,6,1,2,69,60.350089968031
7,1,6,1,2,70,63.3923326774528
7,1,6,1,2,71,66.1372478891912
7,1,6,1,2,72,68.5357599926768
7,1,6,1,2,73,70.5499364367335
7,1,6,1,2,74,72.1545709657658
7,1,6,1,2,75,73.3381683612209
7,1,6,1,2,76,74.1019500480343
7,1,6,1,2,77,74.4556900560049
7,1,6,1,2,78,74.4117715219423
7,1,6,1,2,79,73.9797423674484
7,1,6,1,2,80,73.1636282978532
7,1,6,1,2,81,71.9624675384167
7,1,6,1,2,82,70.372631345199
7,1,6,1,2,83,68.389953156217
7,1,6,1,2,84,66.0109383075215
7,1,6,1,2,85,63.2337942739589
7,1,6,1,2,86,60.0604749302524
7,1,6,1,2,87,56.5004108955604
7,1,6,1,2,88,52.5751725492398
7,1,6,1,2,89,48.3226953438242
7,1,6,1,2,90,43.7993830355497
7,1,6,1,2,91,39.0797210070617
7,1,6,1,2,92,34.2553078122254
7,1,6,1,2,93,29.4353512627572
7,1,6,1,2,94,24.7498196475567
7,1,6,1,2,95,20.3514041489772
7,1,6,1,2,96,16.4110168532769
7,1,6,1,2,97,13.1016978366891
7,1,6,1,2,98,10.571427735927
7,1,6,1,2,99,8.91114416904611
7,1,6,1,2,100,8.12805932238517
7,1,6,1,3,0,17.3447478115374
7,1,6,1,3,1,17.410243070383
7,1,6,1,3,2,17.5529488610676
7,1,6,1,3,3,17.7008671707773
7,1,6,1,3,4,17.7952030315321
7,1,6,1,3,5,17.8019299856532
7,1,6,1,3,6,17.7151433520919
7,1,6,1,3,7,17.5512314186733
7,1,6,1,3,8,17.3366795425527
7,1,6,1,3,9,17.0946555180233
7,1,6,1,3,10,16.8354698472817
7,1,6,1,3,11,16.5538744007131
7,1,6,1,3,12,16.2334866920102
7,1,6,1,3,13,15.8548910565881
7,1,6,1,3,14,15.4032045386323
7,1,6,1,3,15,14.8717588883084
7,1,6,1,3,16,14.2614231195306
7,1,6,1,3,17,13.5778052966992
7,1,6,1,3,18,12.8290890663836
7,1,6,1,3,19,12.025580562841
7,1,6,1,3,20,11.1803508523502
7,1,6,1,3,21,10.3094588897452
7,1,6,1,3,22,9.43080438256061
7,1,6,1,3,23,8.56139881014183
7,1,6,1,3,24,7.7137634856237
7,1,6,1,3,25,6.89281424259641
7,1,6,1,3,26,6.09463459477594
7,1,6,1,3,27,5.30785931392773
7,1,6,1,3,28,4.51752329039062
7,1,6,1,3,29,3.71011319257383
7,1,6,1,3,30,2.87820068432465
7,1,6,1,3,31,2.02326534616956
7,1,6,1,3,32,1.15568771963532
7,1,6,1,3,33,0.292288670494385
7,1,6,1,3,34,-0.547574369650447
7,1,6,1,3,35,-1.34590857658493
7,1,6,1,3,36,-2.08921641051471
7,1,6,1,3,37,-2.77080738980883
7,1,6,1,3,38,-3.39257417319403
7,1,6,1,3,39,-3.9655984407978
7,1,6,1,3,40,-4.50911160338654
7,1,6,1,3,41,-5.04726712932511
7,1,6,1,3,42,-5.60430162454678
7,1,6,1,3,43,-6.19886964416409
7,1,6,1,3,44,-6.83876353289477
7,1,6,1,3,45,-7.51754667571342
7,1,6,1,3,46,-8.21468556122428
7,1,6,1,3,47,-8.89933088979321
7,1,6,1,3,48,-9.53699905468037
7,1,6,1,3,49,-10.0968401944989
7,1,6,1,3,50,-10.5572743877342
7,1,6,1,3,51,-10.9085809930264
7,1,6,1,3,52,-11.1517810920911
7,1,6,1,3,53,-11.2943048569765
7,1,6,1,3,54,-11.3434704225461
7,1,6,1,3,55,-11.2997118920266
7,1,6,1,3,56,-11.1520032264846
7,1,6,1,3,57,-10.8776605743959
7,1,6,1,3,58,-10.44669986206
7,1,6,1,3,59,-9.83004158852888
7,1,6,1,3,60,-9.00936878718722
7,1,6,1,3,61,-7.98521866588934
7,1,6,1,3,62,-6.7794364436989
7,1,6,1,3,63,-5.42966506937903
7,1,6,1,3,64,-3.97804324728176
7,1,6,1,3,65,-2.46049802179239
7,1,6,1,3,66,-0.902093655684401
7,1,6,1,3,67,0.680986990026636
7,1,6,1,3,68,2.27592915471263
7,1,6,1,3,69,3.86871394336375
7,1,6,1,3,70,5.44304529044609
7,1,6,1,3,71,6.98281380809458
7,1,6,1,3,72,8.47615644474652
7,1,6,1,3,73,9.91849085090981
7,1,6,1,3,74,11.3127974003159
7,1,6,1,3,75,12.6669311770141
7,1,6,1,3,76,13.9895123471067
7,1,6,1,3,77,15.2858195106222
7,1,6,1,3,78,16.5546213164785
7,1,6,1,3,79,17.7867173899761
7,1,6,1,3,80,18.965583795305
7,1,6,1,3,81,20.070084859932
